PostId,PostTypeId,AcceptedAnswerId,CreationDate,AnswerCount,ParentId,Title,CommentCount,ViewCount,Score,LastActivityDate,FavoriteCount,OwnerUserId,ClosedDate
4493,1,N/A,b'2018-06-15T13:54:03.650',b'0',N/A,b'How can I determine a mean sequence divergence for 10k sequences?',b'1',b'30',b'1',b'2018-06-17T20:02:51.343',N/A,b'2952',N/A
4494,1,b'4512',b'2018-06-15T13:57:13.960',b'2',N/A,b'CNSeg no method coercing S4 class to vector',b'0',b'167',b'2',b'2018-06-20T07:09:47.733',N/A,b'1226',N/A
4495,1,N/A,b'2018-06-15T14:14:53.660',b'3',N/A,b'Public access to genomics databases',b'2',b'85',b'4',b'2018-06-22T11:12:16.337',N/A,b'2953',N/A
4496,2,N/A,b'2018-06-15T14:22:01.903',N/A,4495,N/A,b'0',N/A,b'3',b'2018-06-15T14:22:01.903',N/A,b'939',N/A
4497,2,N/A,b'2018-06-15T14:56:43.087',N/A,4494,N/A,b'3',N/A,b'2',b'2018-06-15T14:56:43.087',N/A,b'48',N/A
4498,1,b'4501',b'2018-06-15T15:13:50.510',b'1',N/A,b'Violinplot of gene expression',b'1',b'1547',b'1',b'2018-06-17T15:12:29.813',N/A,b'4595',N/A
4500,1,b'4502',b'2018-06-16T10:53:36.803',b'2',N/A,b'Spearman correlation for large dataset',b'0',b'510',b'5',b'2018-06-18T19:49:19.950',b'1',b'2247',N/A
4501,2,N/A,b'2018-06-16T15:08:47.667',N/A,4498,N/A,b'2',N/A,b'4',b'2018-06-16T15:08:47.667',N/A,b'208',N/A
4502,2,N/A,b'2018-06-16T19:48:58.853',N/A,4500,N/A,b'2',N/A,b'3',b'2018-06-18T19:49:19.950',N/A,b'776',N/A
4503,1,N/A,b'2018-06-16T22:50:13.553',b'2',N/A,"b""Can I ask DESeq2 which variable alone explains which gene's behavior the best?""",b'0',b'39',b'2',b'2018-06-17T14:07:27.573',N/A,b'132',N/A
4504,2,N/A,b'2018-06-17T03:43:13.790',N/A,4503,N/A,b'1',N/A,b'1',b'2018-06-17T03:43:13.790',N/A,b'73',N/A
4505,2,N/A,b'2018-06-17T12:35:37.597',N/A,4500,N/A,b'0',N/A,b'1',b'2018-06-17T12:35:37.597',N/A,b'2920',N/A
4506,2,N/A,b'2018-06-17T14:07:27.573',N/A,4503,N/A,b'0',N/A,b'2',b'2018-06-17T14:07:27.573',N/A,b'77',N/A
4507,1,b'4508',b'2018-06-17T21:27:46.310',b'1',N/A,b'Better aligner than bowtie2?',b'4',b'1700',b'9',b'2019-02-01T19:59:21.410',b'2',b'274',N/A
4508,2,N/A,b'2018-06-17T23:55:32.563',N/A,4507,N/A,b'10',N/A,b'11',b'2019-02-01T19:59:21.410',N/A,b'73',N/A
4509,1,b'4567',b'2018-06-18T06:44:23.677',b'2',N/A,b'How do I estimate branch length of a maximum parsimony phylogeny in R?',b'3',b'384',b'3',b'2018-06-26T10:14:29.980',N/A,b'2961',N/A
4510,1,N/A,b'2018-06-18T12:46:48.400',b'1',N/A,b'Is it possible to identify cells that are expressing two or more genes in Seurat?',b'0',b'1092',b'4',b'2018-06-20T10:02:37.080',b'1',b'2964',N/A
4511,1,N/A,b'2018-06-18T15:28:05.500',b'1',N/A,b'Download proteomes from NCBI based only on binomial names',b'0',b'100',b'2',b'2018-06-19T12:20:22.333',N/A,b'2965',N/A
4512,2,N/A,b'2018-06-18T16:20:31.053',N/A,4494,N/A,b'0',N/A,b'1',b'2018-06-20T07:09:47.733',N/A,b'1226',N/A
4513,1,N/A,b'2018-06-18T20:45:42.160',b'0',N/A,b'The slopes of gene networks',b'7',b'54',b'1',b'2018-06-26T13:53:09.987',N/A,b'976',N/A
4514,2,N/A,b'2018-06-19T08:40:47.010',N/A,4511,N/A,b'3',N/A,b'2',b'2018-06-19T12:20:22.333',N/A,b'450',N/A
4515,1,b'4516',b'2018-06-19T16:17:27.947',b'2',N/A,b'Why does `pratchet()` in `phangorn` not find the most parsimonious trees?',b'1',b'59',b'0',b'2018-06-20T01:23:48.627',N/A,b'2961',N/A
4516,2,N/A,b'2018-06-19T16:47:54.807',N/A,4515,N/A,b'3',N/A,b'1',b'2018-06-19T16:47:54.807',N/A,b'2841',N/A
4517,1,N/A,b'2018-06-19T17:42:22.713',b'2',N/A,b'Input normalization in ChIP-seq',b'3',b'628',b'2',b'2018-06-21T15:54:55.227',N/A,b'2970',N/A
4518,2,N/A,b'2018-06-20T01:07:37.423',N/A,4509,N/A,b'0',N/A,b'1',b'2018-06-20T01:07:37.423',N/A,b'400',N/A
4519,2,N/A,b'2018-06-20T01:23:48.627',N/A,4515,N/A,b'0',N/A,b'0',b'2018-06-20T01:23:48.627',N/A,b'400',N/A
4520,2,N/A,b'2018-06-20T06:58:20.487',N/A,3205,N/A,b'0',N/A,b'2',b'2018-06-21T06:27:39.287',N/A,b'2153',N/A
4521,1,N/A,b'2018-06-20T09:22:06.543',b'0',N/A,b'Is there a database of protein sequences/structure along with their melting temperature?',b'0',b'72',b'4',b'2018-06-20T09:22:06.543',N/A,b'960',N/A
4522,1,b'4525',b'2018-06-20T09:54:11.133',b'1',N/A,b'Detecting differentially expressed genes with foldchange >= 2 and FDR < 0.05',b'0',b'133',b'3',b'2018-06-20T12:37:08.357',N/A,b'1377',N/A
4523,2,N/A,b'2018-06-20T10:02:37.080',N/A,4510,N/A,b'2',N/A,b'4',b'2018-06-20T10:02:37.080',N/A,b'208',N/A
4524,2,N/A,b'2018-06-20T11:34:04.730',N/A,4517,N/A,b'2',N/A,b'3',b'2018-06-20T11:34:04.730',N/A,b'77',N/A
4525,2,N/A,b'2018-06-20T12:37:08.357',N/A,4522,N/A,b'1',N/A,b'2',b'2018-06-20T12:37:08.357',N/A,b'77',N/A
4526,1,b'4527',b'2018-06-20T13:08:11.087',b'1',N/A,b'Is removing samples based on clustering for downstream analysis a right choice?',b'0',b'99',b'4',b'2018-06-20T13:46:54.923',N/A,b'1369',N/A
4527,2,N/A,b'2018-06-20T13:16:28.423',N/A,4526,N/A,b'2',N/A,b'5',b'2018-06-20T13:46:10.880',N/A,b'77',N/A
4528,2,N/A,b'2018-06-20T17:17:20.613',N/A,4489,N/A,b'2',N/A,b'3',b'2018-06-20T17:17:20.613',N/A,b'235',N/A
4529,2,N/A,b'2018-06-20T17:26:37.043',N/A,4495,N/A,b'0',N/A,b'0',b'2018-06-20T17:26:37.043',N/A,b'235',N/A
4530,1,b'4532',b'2018-06-20T17:52:00.383',b'1',N/A,b'Where can I find the DNA sequence of the C. elegans rRNA cluster?',b'0',b'21',b'1',b'2018-06-20T21:39:24.590',N/A,b'1075',N/A
4531,1,N/A,b'2018-06-20T19:20:52.383',b'2',N/A,b'Do any computational phylogenetic methods enable the specification of ancestral states?',b'3',b'85',b'4',b'2019-02-01T10:33:33.850',N/A,b'2961',N/A
4532,2,N/A,b'2018-06-20T21:39:24.590',N/A,4530,N/A,b'0',N/A,b'1',b'2018-06-20T21:39:24.590',N/A,b'1075',N/A
4533,1,b'4538',b'2018-06-21T07:52:54.333',b'3',N/A,b'Multiway intersection of 8 lists of genes',b'1',b'716',b'2',b'2018-06-26T14:41:21.180',N/A,b'4595',N/A
4534,1,b'4536',b'2018-06-21T10:23:44.117',b'3',N/A,b'How do I rename fasta headers?',b'4',b'2249',b'6',b'2018-06-27T17:41:48.223',N/A,b'1075',N/A
4536,2,N/A,b'2018-06-21T12:09:36.550',N/A,4534,N/A,b'6',N/A,b'9',b'2018-06-21T12:39:35.483',N/A,b'939',N/A
4537,2,N/A,b'2018-06-21T14:26:49.100',N/A,4517,N/A,b'1',N/A,b'1',b'2018-06-21T14:26:49.100',N/A,b'1461',N/A
4538,2,N/A,b'2018-06-21T16:09:13.220',N/A,4533,N/A,b'11',N/A,b'3',b'2018-06-25T07:35:24.700',N/A,b'439',N/A
4539,1,b'4560',b'2018-06-21T17:24:00.370',b'1',N/A,"b""Correct way to assemble reference transcriptome - what's --samples_file option in Trinity?""",b'0',b'63',b'2',b'2018-06-25T13:53:56.307',N/A,b'1637',N/A
4540,2,N/A,b'2018-06-21T18:35:11.780',N/A,4409,N/A,b'1',N/A,b'-1',b'2018-06-21T18:44:44.060',N/A,b'2977',N/A
4541,1,b'6713',b'2018-06-21T21:32:58.507',b'1',N/A,b'Why do NEBNext indexing primers have sequence between the p5 oligo and index?',b'0',b'1072',b'4',b'2018-12-21T22:20:31.400',b'1',b'2085',N/A
4542,2,N/A,b'2018-06-22T02:09:02.160',N/A,508,N/A,b'5',N/A,b'3',b'2018-06-22T15:48:08.723',N/A,b'2978',N/A
4543,1,N/A,b'2018-06-22T07:26:31.610',b'1',N/A,b'What are some good sources of 3rd order gene expression data',b'3',b'30',b'0',b'2018-06-22T14:13:46.360',N/A,b'459',N/A
4544,1,N/A,b'2018-06-22T10:58:54.820',b'1',N/A,b'How to calculate logCPM across all samples?',b'3',b'928',b'1',b'2018-07-22T12:48:32.767',N/A,b'1377',N/A
4545,2,N/A,b'2018-06-22T11:12:16.337',N/A,4495,N/A,b'0',N/A,b'0',b'2018-06-22T11:12:16.337',N/A,b'1461',N/A
4546,2,N/A,b'2018-06-22T12:30:23.773',N/A,4544,N/A,b'1',N/A,b'3',b'2018-06-22T12:30:23.773',N/A,b'77',N/A
4547,2,N/A,b'2018-06-22T14:13:46.360',N/A,4543,N/A,b'0',N/A,b'1',b'2018-06-22T14:13:46.360',N/A,b'48',N/A
4548,1,b'4554',b'2018-06-22T19:16:51.357',b'2',N/A,b'Which data is being used for violin plot?',b'0',b'1118',b'2',b'2018-06-24T20:42:33.593',N/A,b'4595',N/A
4550,1,b'4552',b'2018-06-22T22:18:24.977',b'1',N/A,b'Human Genome Alignment and Variant Calling Benchmarks',b'0',b'138',b'3',b'2018-06-25T16:44:36.547',N/A,b'1196',N/A
4551,2,N/A,b'2018-06-22T22:22:32.790',N/A,4548,N/A,b'2',N/A,b'2',b'2018-06-22T22:22:32.790',N/A,b'2388',N/A
4552,2,N/A,b'2018-06-23T01:43:49.577',N/A,4550,N/A,b'1',N/A,b'2',b'2018-06-23T01:43:49.577',N/A,b'37',N/A
4553,1,N/A,b'2018-06-23T14:21:22.997',b'0',N/A,b'Ordering the cells by the expression of specific genes',b'5',b'79',b'1',b'2018-06-24T20:41:37.493',N/A,b'4595',N/A
4554,2,N/A,b'2018-06-23T16:45:21.043',N/A,4548,N/A,b'3',N/A,b'2',b'2018-06-23T16:45:21.043',N/A,b'208',N/A
4555,2,N/A,b'2018-06-23T18:56:59.353',N/A,4289,N/A,b'0',N/A,b'0',b'2018-06-25T07:56:12.137',N/A,b'4595',N/A
4556,1,b'4561',b'2018-06-24T16:36:53.100',b'1',N/A,b'How to superimpose barplots in karyotype graphic using the chromPlot Bioconductor package?',b'6',b'94',b'1',b'2018-09-04T10:08:52.457',N/A,b'1075',N/A
4557,2,N/A,b'2018-06-24T17:38:12.380',N/A,4534,N/A,b'1',N/A,b'0',b'2018-06-25T07:58:30.013',N/A,b'2970',N/A
4558,2,N/A,b'2018-06-24T18:42:58.863',N/A,4533,N/A,b'0',N/A,b'1',b'2018-06-24T18:42:58.863',N/A,b'2970',N/A
4560,2,N/A,b'2018-06-25T13:42:08.387',N/A,4539,N/A,b'3',N/A,b'2',b'2018-06-25T13:42:08.387',N/A,b'939',N/A
4561,2,N/A,b'2018-06-25T14:09:31.313',N/A,4556,N/A,b'0',N/A,b'2',b'2018-06-25T14:09:31.313',N/A,b'1075',N/A
4562,1,b'4573',b'2018-06-25T14:09:56.443',b'1',N/A,b'How to concatenate FASTAs with respect to chromosome?',b'3',b'420',b'2',b'2018-07-02T07:42:38.807',b'1',b'1770',N/A
4563,2,N/A,b'2018-06-25T16:59:08.893',N/A,343,N/A,b'0',N/A,b'1',b'2018-06-26T10:15:32.810',N/A,b'2988',N/A
4564,1,N/A,b'2018-06-25T17:24:34.033',b'3',N/A,b'Relationship between sequencing lane and ngs dataset',b'0',b'142',b'3',b'2018-06-26T09:23:37.440',b'1',b'2931',N/A
4565,2,N/A,b'2018-06-25T19:01:20.537',N/A,4564,N/A,b'0',N/A,b'0',b'2018-06-25T19:01:20.537',N/A,b'2388',N/A
4566,2,N/A,b'2018-06-25T20:08:22.463',N/A,4564,N/A,b'2',N/A,b'3',b'2018-06-25T20:08:22.463',N/A,b'77',N/A
4567,2,N/A,b'2018-06-26T00:18:00.603',N/A,4509,N/A,b'0',N/A,b'2',b'2018-06-26T10:14:29.980',N/A,b'2990',N/A
4568,2,N/A,b'2018-06-26T09:23:37.440',N/A,4564,N/A,b'0',N/A,b'3',b'2018-06-26T09:23:37.440',N/A,b'194',N/A
4569,2,N/A,b'2018-06-26T14:41:21.180',N/A,4533,N/A,b'0',N/A,b'3',b'2018-06-26T14:41:21.180',N/A,b'194',N/A
4571,1,N/A,b'2018-06-26T22:01:50.913',b'0',N/A,b'Annotating splice junctions from tophat/STAR output',b'5',b'216',b'3',b'2018-06-27T14:53:10.080',b'0',b'926',N/A
4573,2,N/A,b'2018-06-27T11:08:11.157',N/A,4562,N/A,b'1',N/A,b'2',b'2018-07-02T07:42:38.807',N/A,b'298',N/A
4574,1,b'4588',b'2018-06-27T14:10:12.520',b'1',N/A,b'Error in seq.default in chromPlot',b'14',b'142',b'3',b'2018-09-04T10:09:23.473',N/A,b'1075',N/A
4575,1,N/A,b'2018-06-27T16:56:17.273',b'2',N/A,b'Meaning of the FORMAT fields of the VCF file coming from GIAB project',b'0',b'149',b'6',b'2020-04-23T17:49:55.777',N/A,b'2998',N/A
4576,2,N/A,b'2018-06-27T17:41:48.223',N/A,4534,N/A,b'0',N/A,b'1',b'2018-06-27T17:41:48.223',N/A,b'541',N/A
4577,2,N/A,b'2018-06-27T21:35:13.770',N/A,4575,N/A,b'1',N/A,b'2',b'2018-06-27T21:35:13.770',N/A,b'964',N/A
4578,1,b'4595',b'2018-06-27T23:03:18.513',b'1',N/A,b'How to download dbSNP database?',b'0',b'2141',b'2',b'2018-06-29T13:54:08.323',N/A,b'1196',N/A
4579,1,b'4582',b'2018-06-27T23:07:07.640',b'1',N/A,b'How to convert files to ADAM format?',b'0',b'95',b'3',b'2018-06-28T01:40:33.247',N/A,b'1196',N/A
4580,1,N/A,b'2018-06-27T23:46:14.870',b'1',N/A,b'How do I create a for loop to filter through different FDR values?',b'1',b'2862',b'1',b'2018-06-28T06:54:58.070',b'1',b'3001',N/A
4581,2,N/A,b'2018-06-28T00:25:42.373',N/A,4580,N/A,b'2',N/A,b'2',b'2018-06-28T00:25:42.373',N/A,b'400',N/A
4582,2,N/A,b'2018-06-28T01:40:33.247',N/A,4579,N/A,b'1',N/A,b'2',b'2018-06-28T01:40:33.247',N/A,b'1196',N/A
4583,1,N/A,b'2018-06-28T04:52:56.413',b'0',N/A,b'Find the date that sequencing was performed',b'6',b'37',b'1',b'2018-06-28T04:52:56.413',N/A,b'823',N/A
4584,1,N/A,b'2018-06-28T10:10:39.347',b'1',N/A,b'Genotyping with Illumina HumanOmni1-Quad before whole genome sequencing',b'0',b'41',b'1',b'2018-07-02T19:48:21.403',N/A,b'2835',N/A
4585,1,N/A,b'2018-06-28T10:12:18.657',b'2',N/A,b'High Phred Quality score VCF file',b'3',b'295',b'1',b'2019-02-07T08:51:06.240',N/A,b'3004',N/A
4586,1,b'4605',b'2018-06-28T10:29:24.533',b'2',N/A,b'Retrieving NCBI Taxa IDs from refseq or GenBank assembly accession',b'3',b'390',b'2',b'2018-10-27T02:07:25.620',N/A,b'2965',N/A
4587,2,N/A,b'2018-06-28T13:20:43.110',N/A,3335,N/A,b'2',N/A,b'2',b'2018-06-28T13:20:43.110',N/A,b'3005',N/A
4588,2,N/A,b'2018-06-28T13:33:42.693',N/A,4574,N/A,b'0',N/A,b'2',b'2018-06-28T13:33:42.693',N/A,b'1075',N/A
4589,1,b'4592',b'2018-06-28T16:18:35.890',b'2',N/A,b'Reduce number of transcripts in a highly variable de novo transcriptome assembly',b'0',b'202',b'5',b'2018-06-29T00:03:45.953',N/A,b'1637',N/A
4590,2,N/A,b'2018-06-28T16:25:51.520',N/A,4589,N/A,b'2',N/A,b'0',b'2018-06-28T16:25:51.520',N/A,b'235',N/A
4591,1,N/A,b'2018-06-28T18:07:18.050',b'1',N/A,b'Negative scale-free topology',b'1',b'151',b'2',b'2019-04-12T19:02:35.477',b'0',b'3006',N/A
4592,2,N/A,b'2018-06-29T00:03:45.953',N/A,4589,N/A,b'6',N/A,b'3',b'2018-06-29T00:03:45.953',N/A,b'73',N/A
4593,2,N/A,b'2018-06-29T06:57:44.463',N/A,4591,N/A,b'2',N/A,b'1',b'2018-06-29T06:57:44.463',N/A,b'77',N/A
4594,1,b'4600',b'2018-06-29T13:53:56.127',b'1',N/A,b'Calculating L2 norm (Euclidean norm) to set of genes in time series',b'0',b'423',b'0',b'2018-07-01T17:36:21.970',N/A,b'4595',N/A
4595,2,N/A,b'2018-06-29T13:54:08.323',N/A,4578,N/A,b'2',N/A,b'2',b'2018-06-29T13:54:08.323',N/A,b'383',N/A
4596,1,N/A,b'2018-06-29T15:42:40.867',b'1',N/A,b'No counts for added gene in cellranger (scRNA-seq)',b'11',b'508',b'4',b'2018-12-19T11:05:04.197',b'1',b'1771',N/A
4597,2,N/A,b'2018-06-29T17:03:56.600',N/A,769,N/A,b'1',N/A,b'3',b'2018-07-02T13:49:52.417',N/A,b'475',N/A
4598,1,N/A,b'2018-06-29T20:00:17.480',b'1',N/A,b'Why is FPKM still used for gene expression studies?',b'0',b'103',b'0',b'2018-06-30T07:24:54.093',N/A,b'823',N/A
4599,2,N/A,b'2018-06-30T07:24:54.093',N/A,4598,N/A,b'3',N/A,b'1',b'2018-06-30T07:24:54.093',N/A,b'77',N/A
4600,2,N/A,b'2018-07-01T17:36:21.970',N/A,4594,N/A,b'6',N/A,b'1',b'2018-07-01T17:36:21.970',N/A,b'77',N/A
4601,1,N/A,b'2018-07-01T17:40:44.073',b'0',N/A,"b""Which secondary structure prediction algorithms don't query the PDB/DSSP for known homologous sequences?""",b'6',b'32',b'1',b'2018-07-01T17:56:42.293',N/A,b'1606',N/A
4602,1,N/A,b'2018-07-01T19:34:15.283',b'0',N/A,b'Any input as to what to study in order to work into genetic engineering from math background?',b'1',b'22',b'1',b'2018-07-01T19:34:15.283',N/A,b'3017',N/A
4603,1,N/A,b'2018-07-01T22:04:45.697',b'1',N/A,b'Batch detection of CRISP proteins in fasta file',b'2',b'28',b'3',b'2018-07-03T17:43:07.337',N/A,b'2329',N/A
4604,1,N/A,b'2018-07-02T02:12:55.787',b'0',N/A,b'Correcting for noise in RT-qPCR gene expression data',b'0',b'42',b'2',b'2018-07-02T20:59:18.940',N/A,b'1456',N/A
4605,2,N/A,b'2018-07-02T10:44:13.333',N/A,4586,N/A,b'0',N/A,b'0',b'2018-07-02T10:44:13.333',N/A,b'2965',N/A
4606,1,b'4607',b'2018-07-02T14:21:30.287',b'1',N/A,"b'Is there a way to tell which chromosome a gene is on, by looking at the ""Chromosome/scaffold name""'",b'0',b'33',b'3',b'2018-07-02T16:14:36.633',N/A,b'1082',N/A
4607,2,N/A,b'2018-07-02T16:14:36.633',N/A,4606,N/A,b'0',N/A,b'2',b'2018-07-02T16:14:36.633',N/A,b'181',N/A
4608,1,b'4610',b'2018-07-02T18:10:32.177',b'1',N/A,b'Increase number of threads for GATK 4.0 HaplotypeCaller',b'0',b'1373',b'3',b'2018-07-02T18:59:21.993',N/A,b'1194',N/A
4609,2,N/A,b'2018-07-02T18:43:41.017',N/A,4585,N/A,b'0',N/A,b'2',b'2018-07-02T20:21:16.957',N/A,b'181',N/A
4610,2,N/A,b'2018-07-02T18:59:21.993',N/A,4608,N/A,b'1',N/A,b'3',b'2018-07-02T18:59:21.993',N/A,b'181',N/A
4611,2,N/A,b'2018-07-02T19:48:21.403',N/A,4584,N/A,b'0',N/A,b'2',b'2018-07-02T19:48:21.403',N/A,b'181',N/A
4612,2,N/A,b'2018-07-02T20:18:58.300',N/A,4259,N/A,b'0',N/A,b'1',b'2018-07-02T20:18:58.300',N/A,b'181',N/A
4613,2,N/A,b'2018-07-03T09:07:10.373',N/A,4408,N/A,b'1',N/A,b'4',b'2018-07-03T15:09:56.353',N/A,b'71',N/A
4615,1,b'4616',b'2018-07-03T09:49:43.190',b'2',N/A,b'Difference between samtools mark duplicates and samtools remove duplicates?',b'0',b'3419',b'5',b'2018-07-03T14:29:53.890',N/A,b'1194',N/A
4616,2,N/A,b'2018-07-03T14:01:49.103',N/A,4615,N/A,b'0',N/A,b'3',b'2018-07-03T14:01:49.103',N/A,b'181',N/A
4617,2,N/A,b'2018-07-03T14:03:51.340',N/A,4615,N/A,b'0',N/A,b'2',b'2018-07-03T14:29:53.890',N/A,b'37',N/A
4618,2,N/A,b'2018-07-03T14:26:39.703',N/A,4603,N/A,b'1',N/A,b'1',b'2018-07-03T14:26:39.703',N/A,b'181',N/A
4621,1,b'4624',b'2018-07-03T17:38:24.847',b'1',N/A,"b'GRCm37-designed exon target enrichment, which reference to use?'",b'0',b'29',b'2',b'2018-07-04T06:57:10.660',N/A,b'181',N/A
4623,1,b'4625',b'2018-07-03T19:49:04.313',b'2',N/A,b'No variant found using GATK 4.0 HaplotypeCaller',b'3',b'750',b'5',b'2018-07-13T15:04:11.323',N/A,b'1194',N/A
4624,2,N/A,b'2018-07-04T06:57:10.660',N/A,4621,N/A,b'2',N/A,b'2',b'2018-07-04T06:57:10.660',N/A,b'77',N/A
4625,2,N/A,b'2018-07-04T10:55:54.470',N/A,4623,N/A,b'2',N/A,b'3',b'2018-07-04T10:55:54.470',N/A,b'194',N/A
4626,1,b'4633',b'2018-07-04T15:23:37.023',b'3',N/A,b'plotting two heatmaps with the same order of genes',b'2',b'2531',b'7',b'2019-05-11T07:13:51.090',b'2',b'4595',N/A
4627,2,N/A,b'2018-07-04T18:36:32.280',N/A,4626,N/A,b'12',N/A,b'6',b'2018-07-04T20:03:12.113',N/A,b'939',N/A
4630,1,N/A,b'2018-07-05T09:22:30.070',b'0',N/A,b'Meaning of category in MutSigCV',b'5',b'131',b'1',b'2018-07-09T11:17:36.977',N/A,b'2141',N/A
4631,1,N/A,b'2018-07-05T10:29:30.053',b'1',N/A,b'Find paralogs in a draft genome',b'4',b'115',b'5',b'2018-07-09T04:48:21.887',N/A,b'294',N/A
4633,2,N/A,b'2018-07-05T14:40:01.943',N/A,4626,N/A,b'6',N/A,b'10',b'2018-07-05T16:03:16.437',N/A,b'194',N/A
4634,1,N/A,b'2018-07-05T17:09:33.317',b'0',N/A,b'Variability in genes across platforms',b'9',b'97',b'1',b'2018-07-10T09:58:56.357',N/A,b'4595',N/A
4635,1,b'4636',b'2018-07-05T19:01:09.040',b'1',N/A,b'pysam pileup: what reads appear in the pileup?',b'2',b'447',b'2',b'2018-07-06T01:05:42.017',N/A,b'3033',N/A
4636,2,N/A,b'2018-07-05T22:30:21.297',N/A,4635,N/A,b'2',N/A,b'2',b'2018-07-05T22:30:21.297',N/A,b'964',N/A
4637,1,b'5211',b'2018-07-06T09:08:08.217',b'4',N/A,b'tRNAscan-SE error: FATAL: Unable to find /usr/local/bin/cmsearch executable',b'1',b'1022',b'5',b'2018-10-14T14:02:07.053',N/A,b'1075',N/A
4638,2,N/A,b'2018-07-06T11:25:19.713',N/A,4637,N/A,b'4',N/A,b'2',b'2018-07-06T15:52:28.600',N/A,b'298',N/A
4639,2,N/A,b'2018-07-06T12:34:18.763',N/A,4637,N/A,b'2',N/A,b'8',b'2018-07-06T12:34:18.763',N/A,b'292',N/A
4640,1,N/A,b'2018-07-07T15:04:46.250',b'1',N/A,b'finding RNA-protein physical interaction',b'3',b'111',b'3',b'2020-04-12T15:02:10.407',b'1',b'818',N/A
4641,1,b'4642',b'2018-07-07T21:32:47.347',b'2',N/A,b'gene-level versus transcript-level analysis',b'1',b'1100',b'3',b'2018-07-17T09:35:25.123',N/A,b'35',N/A
4642,2,N/A,b'2018-07-08T08:09:41.967',N/A,4641,N/A,b'1',N/A,b'5',b'2018-07-08T08:09:41.967',N/A,b'77',N/A
4643,2,N/A,b'2018-07-08T08:56:10.713',N/A,4626,N/A,b'0',N/A,b'1',b'2018-07-08T08:56:10.713',N/A,b'1855',N/A
4644,1,N/A,b'2018-07-08T11:26:20.370',b'2',N/A,b'Associating SNP and GENE',b'2',b'56',b'3',b'2018-07-09T16:21:07.463',b'1',b'3039',N/A
4645,2,N/A,b'2018-07-09T04:48:21.887',N/A,4631,N/A,b'5',N/A,b'1',b'2018-07-09T04:48:21.887',N/A,b'2085',N/A
4646,2,N/A,b'2018-07-09T07:47:20.313',N/A,4644,N/A,b'1',N/A,b'3',b'2018-07-09T07:47:20.313',N/A,b'1332',N/A
4647,2,N/A,b'2018-07-09T08:21:43.623',N/A,4644,N/A,b'1',N/A,b'2',b'2018-07-09T08:21:43.623',N/A,b'1453',N/A
4648,1,N/A,b'2018-07-09T11:14:17.577',b'0',N/A,b'What is tRNAscan-SE bit score?',b'0',b'30',b'2',b'2018-07-09T11:14:17.577',N/A,b'1075',N/A
4649,1,b'4653',b'2018-07-09T11:29:04.277',b'1',N/A,b'How many reads do I need to cover the entire genome?',b'0',b'216',b'3',b'2018-07-09T15:47:24.203',b'1',b'2862',N/A
4650,1,b'4667',b'2018-07-09T13:20:59.233',b'1',N/A,b'Where to download baseline/average gene expression level of all human coding genes?',b'0',b'38',b'3',b'2018-07-11T12:19:15.000',N/A,b'1250',N/A
4652,1,b'4654',b'2018-07-09T15:26:25.487',b'1',N/A,b'RNA seq fasta file annotation from alignment to reference matches',b'1',b'59',b'2',b'2018-07-09T16:24:50.520',N/A,b'3042',N/A
4653,2,N/A,b'2018-07-09T15:47:24.203',N/A,4649,N/A,b'0',N/A,b'3',b'2018-07-09T15:47:24.203',N/A,b'3043',N/A
4654,2,N/A,b'2018-07-09T15:56:27.467',N/A,4652,N/A,b'0',N/A,b'1',b'2018-07-09T16:24:50.520',N/A,b'298',N/A
4655,1,b'4659',b'2018-07-09T22:36:55.690',b'3',N/A,b'Selection of differential expressed genes',b'1',b'177',b'2',b'2018-07-10T17:15:37.113',N/A,b'1369',N/A
4656,2,N/A,b'2018-07-09T22:45:55.040',N/A,4655,N/A,b'2',N/A,b'0',b'2018-07-09T22:45:55.040',N/A,b'643',N/A
4657,1,N/A,b'2018-07-10T01:42:45.003',b'0',N/A,b'Merge / Reconciliate several de novo transcriptome assemblies with different kmers',b'2',b'46',b'2',b'2018-07-10T01:42:45.003',N/A,b'3044',N/A
4658,1,N/A,b'2018-07-10T11:37:57.280',b'1',N/A,b'Bioinformatics approach to dentifing potential PCR primer sequences for transcribed gene',b'2',b'33',b'3',b'2018-07-10T14:23:59.703',N/A,b'2196',N/A
4659,2,N/A,b'2018-07-10T13:07:58.930',N/A,4655,N/A,b'15',N/A,b'3',b'2018-07-10T13:07:58.930',N/A,b'77',N/A
4660,2,N/A,b'2018-07-10T14:23:59.703',N/A,4658,N/A,b'2',N/A,b'2',b'2018-07-10T14:23:59.703',N/A,b'581',N/A
4661,1,b'4784',b'2018-07-10T15:23:31.783',b'1',N/A,"b'TRAL does not find ""Phobos result file""'",b'4',b'54',b'3',b'2018-07-27T13:07:54.097',N/A,b'1075',N/A
4662,1,N/A,b'2018-07-10T16:51:29.027',b'1',N/A,"b'GMAJ error: Exception in thread ""main"" java.lang.ClassCastException: java.lang.StringBuffer cannot be cast to java.lang.String'",b'0',b'197',b'0',b'2018-07-11T09:50:52.997',N/A,b'1075',N/A
4663,2,N/A,b'2018-07-10T17:15:37.113',N/A,4655,N/A,b'0',N/A,b'1',b'2018-07-10T17:15:37.113',N/A,b'2388',N/A
